9387;Medinilla VASO;MAGNIFICA;;PIANTE;
110453;Medinilla VASO;MAGNIFICA BELO;ROSSO;PIANTE;
9662;Medinilla VASO;OVERIG;;PIANTE;
28396;Mentha;ANGELIQUE;BIANCO;FIORI;
13506;Mentha;BLUE SENSATION;VIOLA CHIARO;FIORI;
6310;Mentha;JOCKA;VIOLA CHIARO;FIORI;
14827;Mentha;LAVENDEL SUNSET;VIOLA CHIARO;FIORI;
12328;Mentha;LOES;VIOLA CHIARO;FIORI;
11220;Mentha;PURPLE SENSATION;VIOLA CHIARO;FIORI;
12423;Mentha;PURPLE SPLASH;VIOLA;FIORI;
2792;Mentha;SILVER QUEEN;VIOLA SCURO;FIORI;
11317;Mentha;TIGRA;VIOLA CHIARO;FIORI;
105648;Mentha;WHITE JULIET;BIANCO;FIORI;
112210;Mentha;X PIPERITA FRESH SENSATION;VIOLA CHIARO;FIORI;
44752;Mentha ESTERNO;AQUATICA;;ESTERNO;
51121;Mentha ESTERNO;CERVINA;;ESTERNO;
51122;Mentha ESTERNO;CERVINA ALBA;;ESTERNO;
44757;Mentha ESTERNO;PIPERITA;;ESTERNO;
44758;Mentha ESTERNO;PULEGIUM;;ESTERNO;
44760;Mentha ESTERNO;ROTUNDIFOLIA;;ESTERNO;
44762;Mentha ESTERNO;ROTUNDIFOLIA VARIEGATA;;ESTERNO;
44763;Mentha ESTERNO;SPICATA;;ESTERNO;
44764;Mentha ESTERNO;SPICATA CRISPA;;ESTERNO;
49517;Mentha ESTERNO;SUAVEOLENS VARIEGATA;;ESTERNO;
49519;Mertensia ESTERNO;SIMPLICISSIMA;;ESTERNO;
18592;Microsorum VASO;DIVERSIFOLIUM;;PIANTE;
26568;Microsorum VASO;MUSIFOLIUM CROCODYLLUS;;PIANTE;
110340;Microsorum VASO;PUNCTATUM GREEN FLAME;;PIANTE;
20704;Microsorum VASO;SCOLOPENDRIUM GREENWAVE;;PIANTE;
22343;Miltonia VASO;HONOLULU WARNERS BEST;VIOLA SCURO;PIANTE;
8234;Miltonia VASO;OVERIG;ROSSO SCURO;PIANTE;
109015;Miltonia VASO;SUNSET ...;GIALLO;PIANTE;
109014;Miltonidium VASO;MILTONIDIUM PUPUKEA SUNSET SABINE;VERDE CHIARO;PIANTE;
24864;Miltonidium VASO;X BARTLEY SCHWARZ HIGHLAND;ROSSO SCURO;PIANTE;
105355;Miltonidium VASO;X BARTLEY SCHWARZ ST3325;BIANCO;PIANTE;
22344;Miltonidium VASO;X HAWAIIAN SUNSET;;PIANTE;
24865;Miltonidium VASO;X HAWAIIAN SUNSET SUNSET;BIANCO;PIANTE;
22345;Miltonidium VASO;X ROSY SUNSET;;PIANTE;
49522;Mimulus ESTERNO;BEES MAJOR;;ESTERNO;
49523;Mimulus ESTERNO;BEES SCARLET;;ESTERNO;
321922;Mimulus ESTERNO;BONFIRE RED;;ESTERNO;
44786;Mimulus ESTERNO;CUPREUS BURNETII;;ESTERNO;
112408;Mimulus ESTERNO;GGG TORELUS CREAM WHITE;BIANCO;ESTERNO;
112411;Mimulus ESTERNO;GGG TORELUS DARK RED;;ESTERNO;
112412;Mimulus ESTERNO;GGG TORELUS GEMENGD;;ESTERNO;
112409;Mimulus ESTERNO;GGG TORELUS ORANGE;BEIGE;ESTERNO;
112410;Mimulus ESTERNO;GGG TORELUS YELLOW;GIALLO;ESTERNO;
44791;Mimulus ESTERNO;LUTEUS;;ESTERNO;
14618;Mimulus ESTERNO;MIXKAR;;ESTERNO;
44799;Mimulus ESTERNO;ORANGE GLOW;;ESTERNO;
6939;Mimulus ESTERNO;OVERIG;;ESTERNO;
44795;Mimulus ESTERNO;RINGENS;;ESTERNO;
15095;Miscanthus;ROTFEDER;;FIORI;
25257;Miscanthus;SINENSIS (BLAD);;FIORI;
108376;Miscanthus;SINENSIS KRATER;ROSSO SCURO;FIORI;
13766;Miscanthus;SINENSIS MALEPARTUS;;FIORI;
12646;Miscanthus;SINENSIS OVERIG;;FIORI;
12567;Miscanthus;SINENSIS PER BOS KLEINER FONTAINE;;FIORI;
25266;Miscanthus;SINENSIS PER BOS VARIEGATUS;;FIORI;
108168;Miscanthus;SINENSIS SUBROSA;ROSSO SCURO;FIORI;
25258;Miscanthus;SINENSIS VARIEGATUS;;FIORI;
24380;Miscanthus;SINENSIS ZEBRINUS;MARRONE;FIORI;
49540;Miscanthus ESTERNO;PURPURASCENS;;ESTERNO;
44811;Miscanthus ESTERNO;SACCHARIFLORUS;;ESTERNO;
44813;Miscanthus ESTERNO;SINENSIS;;ESTERNO;
49526;Miscanthus ESTERNO;SINENSIS AUGUSTFEDER;;ESTERNO;
49528;Miscanthus ESTERNO;SINENSIS CHINA;;ESTERNO;
49530;Miscanthus ESTERNO;SINENSIS FERNER OSTEN;;ESTERNO;
49531;Miscanthus ESTERNO;SINENSIS FLAMINGO;;ESTERNO;
52361;Miscanthus ESTERNO;SINENSIS FLAMMENMEER;;ESTERNO;
44815;Miscanthus ESTERNO;SINENSIS GRACILLIMUS;;ESTERNO;
44816;Miscanthus ESTERNO;SINENSIS GRAZIELLA;;ESTERNO;
49534;Miscanthus ESTERNO;SINENSIS KASKADE;;ESTERNO;
49535;Miscanthus ESTERNO;SINENSIS KLEINE FONTAENE;;ESTERNO;
49536;Miscanthus ESTERNO;SINENSIS KLEINE SILBERSPINNE;;ESTERNO;
52367;Miscanthus ESTERNO;SINENSIS KRATER;;ESTERNO;
44818;Miscanthus ESTERNO;SINENSIS MALEPARTUS;;ESTERNO;
49537;Miscanthus ESTERNO;SINENSIS MORNING LIGHT;;ESTERNO;
49538;Miscanthus ESTERNO;SINENSIS NIPPON;;ESTERNO;
49539;Miscanthus ESTERNO;SINENSIS PUENKTCHEN;;ESTERNO;
49543;Miscanthus ESTERNO;SINENSIS ROTSILBER;;ESTERNO;
50562;Miscanthus ESTERNO;SINENSIS SAMURAI;;ESTERNO;
50563;Miscanthus ESTERNO;SINENSIS SARABANDE;;ESTERNO;
44819;Miscanthus ESTERNO;SINENSIS SILBERFEDER;;ESTERNO;
44822;Miscanthus ESTERNO;SINENSIS STRICTUS;;ESTERNO;
44823;Miscanthus ESTERNO;SINENSIS VARIEGATUS;;ESTERNO;
50564;Miscanthus ESTERNO;SINENSIS YAKUSHIMA DWARF;;ESTERNO;
44824;Miscanthus ESTERNO;SINENSIS ZEBRINUS;;ESTERNO;
44810;Miscanthus ESTERNO;X GIGANTEUS;;ESTERNO;
44833;Molinia ESTERNO;ARUNDINACEA;;ESTERNO;
44835;Molinia ESTERNO;ARUNDINACEA KARL FOERSTER;;ESTERNO;
44836;Molinia ESTERNO;ARUNDINACEA TRANSPARENT;;ESTERNO;
44838;Molinia ESTERNO;CAERULEA;;ESTERNO;
49550;Molinia ESTERNO;CAERULEA DAUERSTRAHL;;ESTERNO;
44839;Molinia ESTERNO;CAERULEA HEIDEBRAUT;;ESTERNO;
44841;Molinia ESTERNO;CAERULEA MOORHEXE;;ESTERNO;
44843;Molinia ESTERNO;CAERULEA VARIEGATA;;ESTERNO;
25888;Monarda;ALEXANDRA;ROSA SCURO;FIORI;
25884;Monarda;ANASTASIA;ROSSO;FIORI;
2974;Monarda;BEAUTY OF COBHAM;ROSA SCURO;FIORI;
25887;Monarda;DENISE;ROSA SCURO;FIORI;
3775;Monarda;DIDYMA;;FIORI;
25885;Monarda;LIESBETH;ROSA CHIARO;FIORI;
103488;Monarda;LOES;VIOLA SCURO;FIORI;
11328;Monarda;OTHELLO;ROSSO SCURO;FIORI;
101060;Monarda;OVERIG;;FIORI;
2970;Monarda;PAARS;VIOLA SCURO;FIORI;
105490;Monarda;PINK LACE;ROSA SCURO;FIORI;
105491;Monarda;PINK SUPREME;ROSA SCURO;FIORI;
103135;Monarda;PURPLE FOUNTAIN;ROSA SCURO;FIORI;
25892;Monarda;PURPLE PRINCE;VIOLA SCURO;FIORI;
28188;Monarda;RED FOUNTAIN;ROSSO;FIORI;
2969;Monarda;ROOD;ROSSO;FIORI;
2972;Monarda;ROZE;ROSA SCURO;FIORI;
25886;Monarda;SANDRA;ROSSO SCURO;FIORI;
28189;Monarda;TWINS;ROSA SCURO;FIORI;
101059;Monarda;WIT;;FIORI;
44856;Monarda ESTERNO;BEAUTY OF COBHAM;;ESTERNO;
44857;Monarda ESTERNO;BLAUSTRUMPF;;ESTERNO;
44859;Monarda ESTERNO;CAMBRIDGE SCARLET;;ESTERNO;
44860;Monarda ESTERNO;CROFTWAY PINK;;ESTERNO;
44849;Monarda ESTERNO;DIDYMA;;ESTERNO;
44866;Monarda ESTERNO;MARSHALLS DELIGHT;;ESTERNO;
44873;Monarda ESTERNO;PRAERIEBRAND;;ESTERNO;
44875;Monarda ESTERNO;PRAERIENACHT;;ESTERNO;
44876;Monarda ESTERNO;SCHNEEWITTCHEN;;ESTERNO;
44877;Monarda ESTERNO;SCORPION;;ESTERNO;
9392;Monstera VASO;BONT;;PIANTE;
8237;Monstera VASO;DELICIOSA;;PIANTE;
104208;Monstera VASO;DELICIOSA PICCOLO;;PIANTE;
8238;Monstera VASO;DELICIOSA VARIEGATA;;PIANTE;
9391;Monstera VASO;GROEN;;PIANTE;
8239;Monstera VASO;OBLIQUA (LEICHTLINII);;PIANTE;
19445;Monstera VASO;PERTUSUM GRP;;PIANTE;
34252;Morus ESTERNO;ALBA;;ESTERNO;
51813;Morus ESTERNO;ALBA MACROPHYLLA;;ESTERNO;
34258;Morus ESTERNO;ALBA PENDULA;;ESTERNO;
34266;Morus ESTERNO;NIGRA;;ESTERNO;
111763;Musa VASO;ACUMINATA CHEEKA;;PIANTE;
10430;Musa VASO;BANANARAMA;;PIANTE;
21274;Musa VASO;DWARF CAVENDISH;;PIANTE;
8621;Musa VASO;DWARF CHYLA;;PIANTE;
8240;Musa VASO;OVERIG;;PIANTE;
7900;Musa VASO;PURPLE RAIN;;PIANTE;
7226;Musa VASO;TROPICANA;;PIANTE;
2399;Muscari;ARMENIACUM FANTASY CREATION;BLU;FIORI;
102122;Muscari;ARMENIACUM LADY BLUE;AZZURRO;FIORI;
100163;Muscari;ARTIST;BLU;FIORI;
21050;Muscari;BAHAMA;BLU;FIORI;
100051;Muscari;BIG SMILE;BLU;FIORI;
43;Muscari;BLAUW;;FIORI;
20914;Muscari;BLUE DIAMOND;BLU;FIORI;
15453;Muscari;BLUE DREAM;BLU;FIORI;
24985;Muscari;BLUE LAGOON;BLU;FIORI;
15452;Muscari;BLUE STAR;;FIORI;
23132;Muscari;BLUEFIELDS BEAUTY;BLU;FIORI;
485;Muscari;C TE DAZUR;BLU;FIORI;
100050;Muscari;CUPIDO;BLU;FIORI;
100329;Muscari;FLORIDA;BLU;FIORI;
23251;Muscari;GEMENGD;;FIORI;
19202;Muscari;GROEN;;FIORI;
10034;Muscari;LATIFOLIUM;VIOLA SCURO;FIORI;
15451;Muscari;SUPERSTAR;;FIORI;
109245;Muscari;TOUCH OF SNOW;AZZURRO;FIORI;
19203;Muscari;VALERIE FINNES;BLU;FIORI;
2343;Muscari;WIT;;FIORI;
106960;Muscari VASO;ARMENIACUM BLUE LAGOON;BLU;PIANTE;
16517;Muscari VASO;ARMENIACUM BLUE SPIKE;;PIANTE;
8468;Muscari VASO;ARMENIACUM FANTASY CREATION;BLU;PIANTE;
107037;Muscari VASO;ARMENIACUM LADY WHITE;BIANCO SPENTO;PIANTE;
22405;Muscari VASO;ATLANTIC;BLU;PIANTE;
100052;Muscari VASO;BIG SMILE;BLU;PIANTE;
8241;Muscari VASO;BLAUW;BLU;PIANTE;
15195;Muscari VASO;BLUE MAGIC;;PIANTE;
100330;Muscari VASO;FLORIDA;BLU;PIANTE;
106537;Muscari VASO;GEMENGD 2 SOORTEN;;PIANTE;
106538;Muscari VASO;GEMENGD 3 SOORTEN;;PIANTE;
16518;Muscari VASO;LATIFOLIUM;;PIANTE;
106539;Muscari VASO;MIXKAR 2 SOORTEN;;PIANTE;
106540;Muscari VASO;MIXKAR 3 SOORTEN;;PIANTE;
102339;Muscari VASO;OCEAN MAGIC;AZZURRO;PIANTE;
13389;Muscari VASO;SUPERSTAR;BLU;PIANTE;
101920;Muscari VASO;WHITE MAGIC;BIANCO;PIANTE;
3891;Muscari VASO;WIT;;PIANTE;
24963;Myosotis;ALPESTRIS ATLANTIS;BLU;FIORI;
19669;Myosotis;ALPESTRIS POLARIS;BIANCO;FIORI;
111942;Myosotis;ALPESTRIS WIRANDA;BIANCO;FIORI;
2345;Myosotis;OVERIG;;FIORI;
109105;Myosotis ESTERNO;GEMENGD;;ESTERNO;
109106;Myosotis ESTERNO;MIXKAR;;ESTERNO;
6940;Myosotis ESTERNO;OVERIG;;ESTERNO;
44891;Myosotis ESTERNO;PALUSTRIS;;ESTERNO;
44894;Myosotis ESTERNO;PALUSTRIS SEMPERFLORENS;;ESTERNO;
49560;Myosotis ESTERNO;SYLVATICA;;ESTERNO;
102229;Myosotis ESTERNO;SYLVATICA MON AMIE;BLU;ESTERNO;
94885;Myosotis ESTERNO;SYLVATICA MYOMARK;BLU;ESTERNO;
7107;Myrtus;COMMUNIS;;FIORI;
4046;Myrtus;MET BES;;FIORI;
4047;Myrtus;MET BLOEM;;FIORI;
5948;Narcissus;ABBA;BIANCO;FIORI;
2351;Narcissus;CRAGFORD;BIANCO;FIORI;
23111;Narcissus;DUBBELE MET BLAD BRIDAL CROWN;BIANCO;FIORI;
111397;Narcissus;DUBBELE MET BLAD CHEERFULNESS;BIANCO;FIORI;
17965;Narcissus;DUBBELE MET BLAD DELNASHAUGH;ARANCIO CHIARO;FIORI;
2352;Narcissus;DUBBELE MET BLAD DICK WILDEN;GIALLO;FIORI;
8789;Narcissus;DUBBELE MET BLAD GOLDEN DUCAT;GIALLO;FIORI;
11567;Narcissus;DUBBELE MET BLAD ICE KING;GIALLO;FIORI;
27151;Narcissus;DUBBELE MET BLAD REPLETE;BIANCO;FIORI;
10156;Narcissus;DUBBELE MET BLAD TAHITI;GIALLO;FIORI;
25171;Narcissus;DUBBELE MET BLAD WHITE LION;BIANCO;FIORI;
107019;Narcissus;DUBBELE MET BLAD WHITE MARVEL;BIANCO;FIORI;
23402;Narcissus;DUBBELE ZONDER BLAD APOTHEOSE;GIALLO SCURO;FIORI;
2373;Narcissus;DUBBELE ZONDER BLAD CHEERFULNESS;BIANCO;FIORI;
2778;Narcissus;DUBBELE ZONDER BLAD DICK WILDEN;GIALLO;FIORI;
100397;Narcissus;DUBBELE ZONDER BLAD DOUBLE FASHION;GIALLO CHIARO;FIORI;
186;Narcissus;DUBBELE ZONDER BLAD GOLDEN DUCAT;GIALLO;FIORI;
100263;Narcissus;DUBBELE ZONDER BLAD ICE KING;GIALLO;FIORI;
100261;Narcissus;DUBBELE ZONDER BLAD JACK THE LAD;GIALLO;FIORI;
23449;Narcissus;DUBBELE ZONDER BLAD PER BOS APOTHEOSE;GIALLO SCURO;FIORI;
22936;Narcissus;DUBBELE ZONDER BLAD PER BOS CHEERFULNESS;BIANCO;FIORI;
22937;Narcissus;DUBBELE ZONDER BLAD PER BOS DICK WILDEN;GIALLO;FIORI;
22938;Narcissus;DUBBELE ZONDER BLAD PER BOS GOLDEN DUCAT;GIALLO;FIORI;
100264;Narcissus;DUBBELE ZONDER BLAD PER BOS ICE KING;GIALLO;FIORI;
100262;Narcissus;DUBBELE ZONDER BLAD PER BOS JACK THE LAD;GIALLO;FIORI;
22939;Narcissus;DUBBELE ZONDER BLAD PER BOS TAHITI;GIALLO;FIORI;
100400;Narcissus;DUBBELE ZONDER BLAD PER BOS WHITE LION;BIANCO;FIORI;
107020;Narcissus;DUBBELE ZONDER BLAD PER BOS WHITE MARVEL;BIANCO;FIORI;
10155;Narcissus;DUBBELE ZONDER BLAD TAHITI;GIALLO;FIORI;
100399;Narcissus;DUBBELE ZONDER BLAD WHITE LION;BIANCO;FIORI;
107018;Narcissus;DUBBELE ZONDER BLAD WHITE MARVEL;BIANCO;FIORI;
2372;Narcissus;DUBBELE ZONDER BLAD YELLOW CHEERFULNESS;GIALLO;FIORI;
16449;Narcissus;FALCONET;ARANCIO;FIORI;
19275;Narcissus;GOLDEN DAWN;GIALLO;FIORI;
17658;Narcissus;GRAND SOLEIL DOR;GIALLO;FIORI;
104436;Narcissus;GROOTKRONIGE MET BLAD AVALON;GIALLO CHIARO;FIORI;
23409;Narcissus;GROOTKRONIGE MET BLAD CAIRO;GIALLO;FIORI;
221;Narcissus;GROOTKRONIGE MET BLAD CARLTON;GIALLO;FIORI;
2355;Narcissus;GROOTKRONIGE MET BLAD FLOWER DRIFT;BIANCO;FIORI;
209;Narcissus;GROOTKRONIGE MET BLAD FLOWER RECORD;GIALLO CHIARO;FIORI;
224;Narcissus;GROOTKRONIGE MET BLAD FORTUNE;GIALLO;FIORI;
19131;Narcissus;GROOTKRONIGE MET BLAD GENTLE GIANT;GIALLO CHIARO;FIORI;
2357;Narcissus;GROOTKRONIGE MET BLAD GIGANTIC STAR;GIALLO;FIORI;
208;Narcissus;GROOTKRONIGE MET BLAD ICE FOLLIES;GIALLO CHIARO;FIORI;
6362;Narcissus;GROOTKRONIGE MET BLAD JUANITA;GIALLO;FIORI;
1716;Narcissus;GROOTKRONIGE MET BLAD PINK CHARM;ARANCIO;FIORI;
11816;Narcissus;GROOTKRONIGE MET BLAD PINZA;GIALLO;FIORI;
27443;Narcissus;GROOTKRONIGE MET BLAD PROFESSOR EINSTEIN;BIANCO;FIORI;
7813;Narcissus;GROOTKRONIGE MET BLAD SALOME;BIANCO;FIORI;
102046;Narcissus;GROOTKRONIGE MET BLAD SUN LOVER;GIALLO;FIORI;
106756;Narcissus;GROOTKRONIGE MET BLAD WEDDING BELL;BIANCO;FIORI;
222;Narcissus;GROOTKRONIGE MET BLAD YELLOW SUN;GIALLO;FIORI;
100395;Narcissus;GROOTKRONIGE ZONDER BLAD CAMELOT;GIALLO;FIORI;
2371;Narcissus;GROOTKRONIGE ZONDER BLAD CARLTON;GIALLO;FIORI;
27748;Narcissus;GROOTKRONIGE ZONDER BLAD DELLAN;GIALLO;FIORI;
100321;Narcissus;GROOTKRONIGE ZONDER BLAD FORTISSIMO;GIALLO;FIORI;
2375;Narcissus;GROOTKRONIGE ZONDER BLAD FORTUNE;GIALLO;FIORI;
2681;Narcissus;GROOTKRONIGE ZONDER BLAD ICE FOLLIES;MARRONE;FIORI;
27749;Narcissus;GROOTKRONIGE ZONDER BLAD JEDNA;GIALLO;FIORI;
21255;Narcissus;GROOTKRONIGE ZONDER BLAD JUANITA;GIALLO;FIORI;
100396;Narcissus;GROOTKRONIGE ZONDER BLAD PER BOS CAMELOT;GIALLO;FIORI;
22941;Narcissus;GROOTKRONIGE ZONDER BLAD PER BOS CARLTON;GIALLO;FIORI;
22943;Narcissus;GROOTKRONIGE ZONDER BLAD PER BOS FORTUNE;GIALLO;FIORI;
100260;Narcissus;GROOTKRONIGE ZONDER BLAD PER BOS JUANITA;GIALLO;FIORI;
23274;Narcissus;GROOTKRONIGE ZONDER BLAD PER BOS SALOME;BIANCO;FIORI;
104558;Narcissus;GROOTKRONIGE ZONDER BLAD PER BOS TAMARA;GIALLO;FIORI;
27747;Narcissus;GROOTKRONIGE ZONDER BLAD TAMARA;GIALLO;FIORI;
27196;Narcissus;KLEINKRONIGE MET BLAD BARRETT BROWNING;BIANCO;FIORI;
29041;Narcissus;MARTINETTE;GIALLO;FIORI;
7268;Narcissus;MET BLAD JOHANN STRAUSS;ARANCIO;FIORI;
18891;Narcissus;MET BLAD MONAL;GIALLO;FIORI;
2396;Narcissus;MET BLAD OVERIG;;FIORI;
11766;Narcissus;MET BLAD SLIM WHITMAN;BIANCO;FIORI;
217;Narcissus;MET BLAD TROS;;FIORI;
26797;Narcissus;NIR;BIANCO;FIORI;
25313;Narcissus;SCARLET GEM;ARANCIO CHIARO;FIORI;
18721;Narcissus;SILVER CHIMES;BIANCO;FIORI;
21128;Narcissus;SIR WINSTON CHURCHILL;BIANCO;FIORI;
25225;Narcissus;SPLEETKRONIGE MET BLAD ORANGERY;BIANCO;FIORI;
25455;Narcissus;SPLEETKRONIGE MET BLAD TRIPARTITE;GIALLO;FIORI;
17681;Narcissus;TAZETTA MET BLAD AVALANCHE;BIANCO;FIORI;
22992;Narcissus;TAZETTA MET BLAD GERANIUM;BIANCO;FIORI;
22945;Narcissus;TAZETTA ZONDER BLAD PER BOS SHELEG;BIANCO;FIORI;
17578;Narcissus;TAZETTA ZONDER BLAD SHELEG;BIANCO;FIORI;
2377;Narcissus;TAZETTA ZONDER BLAD ZIVA;BIANCO;FIORI;
223;Narcissus;TROMPET MET BLAD DUTCH MASTER;GIALLO;FIORI;
27423;Narcissus;TROMPET MET BLAD EXCEPTION;GIALLO;FIORI;
220;Narcissus;TROMPET MET BLAD GOLDEN HARVEST;GIALLO SCURO;FIORI;
7678;Narcissus;TROMPET MET BLAD HOLLAND SENSATION;;FIORI;
7689;Narcissus;TROMPET MET BLAD LAS VEGAS;GIALLO CHIARO;FIORI;
25224;Narcissus;TROMPET MET BLAD MOUNT HOOD;BIANCO;FIORI;
7693;Narcissus;TROMPET MET BLAD PRIZEWINNER;GIALLO;FIORI;
2366;Narcissus;TROMPET MET BLAD STANDARD VALUE;GIALLO;FIORI;
2376;Narcissus;TROMPET ZONDER BLAD GOLDEN HARVEST;GIALLO SCURO;FIORI;
100258;Narcissus;TROMPET ZONDER BLAD LAS VEGAS;GIALLO CHIARO;FIORI;
27750;Narcissus;TROMPET ZONDER BLAD MANDO;GIALLO;FIORI;
22947;Narcissus;TROMPET ZONDER BLAD PER BOS DUTCH MASTER;GIALLO;FIORI;
100259;Narcissus;TROMPET ZONDER BLAD PER BOS LAS VEGAS;GIALLO CHIARO;FIORI;
21256;Narcissus;TROMPET ZONDER BLAD STANDARD VALUE;GIALLO;FIORI;
2361;Narcissus;ZIVA;BIANCO;FIORI;
2374;Narcissus;ZONDER BLAD DUTCH MASTER;GIALLO;FIORI;
3861;Narcissus;ZONDER BLAD OVERIG;;FIORI;
102594;Narcissus;ZONDER BLAD PER BOS DUBBELBLOEMIG;;FIORI;
18795;Narcissus;ZONDER BLAD PER BOS OVERIG;;FIORI;
104819;Narcissus;ZONDER BLAD PER BOS QUAIL;GIALLO;FIORI;
22949;Narcissus;ZONDER BLAD PER BOS TROS;;FIORI;
104818;Narcissus;ZONDER BLAD QUAIL;GIALLO;FIORI;
219;Narcissus;ZONDER BLAD TROS;;FIORI;
107108;Narcissus VASO;BULBOCODIUM;GIALLO SCURO;PIANTE;
27660;Narcissus VASO;CYCLAMINEUS FEBRUARY GOLD;GIALLO SCURO;PIANTE;
8504;Narcissus VASO;CYCLAMINEUS TETE A TETE;GIALLO;PIANTE;
8245;Narcissus VASO;DUBBELE BRIDAL CROWN;BIANCO;PIANTE;
111693;Narcissus VASO;DUBBELE DOUBLE GOLD MEDAL;GIALLO;PIANTE;
7333;Narcissus VASO;DUBBELE ERLICHEER;BIANCO;PIANTE;
19652;Narcissus VASO;DUBBELE FRILEUSE;GIALLO;PIANTE;
8120;Narcissus VASO;DUBBELE TELAMONIUS PLENUS;GIALLO;PIANTE;
111694;Narcissus VASO;DUBBELE WESTWARD;BIANCO;PIANTE;
14004;Narcissus VASO;GEMENGD;;PIANTE;
106470;Narcissus VASO;GEMENGD 2 SOORTEN;;PIANTE;
106471;Narcissus VASO;GEMENGD 3 SOORTEN;;PIANTE;
106472;Narcissus VASO;GEMENGD 4 SOORTEN;;PIANTE;
106473;Narcissus VASO;GEMENGD 5 SOORTEN;;PIANTE;
106474;Narcissus VASO;GEMENGD 6 SOORTEN;;PIANTE;
106475;Narcissus VASO;GEMENGD 7 SOORTEN;;PIANTE;
106476;Narcissus VASO;GEMENGD 8 SOORTEN;;PIANTE;
109580;Narcissus VASO;GROOTKRONIGE AVALON;GIALLO;PIANTE;
17794;Narcissus VASO;GROOTKRONIGE CAMELOT;GIALLO;PIANTE;
6892;Narcissus VASO;GROOTKRONIGE CARLTON;GIALLO;PIANTE;
9141;Narcissus VASO;GROOTKRONIGE ICE FOLLIES;GIALLO CHIARO;PIANTE;
9596;Narcissus VASO;GROOTKRONIGE SALOME;BIANCO;PIANTE;
6131;Narcissus VASO;JETFIRE;GIALLO;PIANTE;
104192;Narcissus VASO;KISS ME;GIALLO;PIANTE;
106477;Narcissus VASO;MIXKAR 2 SOORTEN;;PIANTE;
106478;Narcissus VASO;MIXKAR 3 SOORTEN;;PIANTE;
106479;Narcissus VASO;MIXKAR 4 SOORTEN;;PIANTE;
106480;Narcissus VASO;MIXKAR 5 SOORTEN;;PIANTE;
106481;Narcissus VASO;MIXKAR 6 SOORTEN;;PIANTE;
9401;Narcissus VASO;OVERIG;;PIANTE;
6167;Narcissus VASO;SPLEETKRONIGE CASSATA;GIALLO CHIARO;PIANTE;
19651;Narcissus VASO;TAZETTA ABBA;BIANCO;PIANTE;
100157;Narcissus VASO;TAZETTA ARIEL;BIANCO;PIANTE;
7325;Narcissus VASO;TAZETTA AVALANCHE;BIANCO;PIANTE;
9245;Narcissus VASO;TAZETTA CRAGFORD;BIANCO;PIANTE;
6381;Narcissus VASO;TAZETTA GERANIUM;BIANCO;PIANTE;
25150;Narcissus VASO;TAZETTA INBAL;BIANCO;PIANTE;
19653;Narcissus VASO;TAZETTA LINNOCENCE;GIALLO SCURO;PIANTE;
6172;Narcissus VASO;TAZETTA MINNOW;BIANCO;PIANTE;
8496;Narcissus VASO;TAZETTA ZIVA;BIANCO;PIANTE;
23401;Narcissus VASO;TROMPET ATTRACTION;GIALLO CHIARO;PIANTE;
6253;Narcissus VASO;TROMPET EASTER JOY;GIALLO;PIANTE;
7921;Narcissus VASO;TROMPET GOLD MEDAL;GIALLO;PIANTE;
10086;Narcissus VASO;TROMPET TOPOLINO;GIALLO;PIANTE;
34286;Neillia ESTERNO;AFFINIS;;ESTERNO;
34289;Neillia ESTERNO;THIBETICA;;ESTERNO;
28819;Nematanthus VASO;GEMENGD;;PIANTE;
16758;Nematanthus VASO;GIETVOZ;;PIANTE;
9370;Nematanthus VASO;GREGARIUS;GIALLO SCURO;PIANTE;
16099;Nematanthus VASO;HERENS;;PIANTE;
17453;Nematanthus VASO;SALOU;;PIANTE;
101825;Nemesia ESTERNO;ANGELART ALMOND;BIANCO;ESTERNO;
104892;Nemesia ESTERNO;ANGELART ALMOND IMPROVED;BIANCO;ESTERNO;
101824;Nemesia ESTERNO;ANGELART FRUIT PUNCH;ROSSO SCURO;ESTERNO;
102697;Nemesia ESTERNO;ANGELART GEMENGD;;ESTERNO;
101823;Nemesia ESTERNO;ANGELART MELON;ROSSO SCURO;ESTERNO;
102698;Nemesia ESTERNO;ANGELART MIXKAR;;ESTERNO;
102688;Nemesia ESTERNO;ANGELART ORANGE;ROSSO;ESTERNO;
101822;Nemesia ESTERNO;ANGELART PEACH;ROSA SCURO;ESTERNO;
101821;Nemesia ESTERNO;ANGELART PEAR;GIALLO SCURO;ESTERNO;
104891;Nemesia ESTERNO;ANGELART RASPBERRY;ROSA SCURO;ESTERNO;
21913;Nemesia ESTERNO;AROMATICA COMPACT WHITE;BIANCO;ESTERNO;
21914;Nemesia ESTERNO;AROMATICA DEEP BLUE;VIOLA SCURO;ESTERNO;
21915;Nemesia ESTERNO;AROMATICA LIGHT PINK;VIOLA CHIARO;ESTERNO;
21916;Nemesia ESTERNO;AROMATICA ROSE PINK;VIOLA CHIARO;ESTERNO;
21917;Nemesia ESTERNO;AROMATICA TRUE BLUE;VIOLA SCURO;ESTERNO;
104182;Nemesia ESTERNO;AROMATICA VIOLET ICE;BIANCO;ESTERNO;
104181;Nemesia ESTERNO;AROMATICA WHITE IMPROVED;BIANCO;ESTERNO;
16736;Nemesia ESTERNO;BLUE LAGOON;;ESTERNO;
